compound_id,label
DEC_00454,decoy
DEC_00455,decoy
DEC_00456,decoy
DEC_00457,decoy
DEC_00458,decoy
DEC_00459,decoy
DEC_00460,decoy
DEC_00461,decoy
DEC_00462,decoy
DEC_00463,decoy
DEC_00464,decoy
DEC_00465,decoy
DEC_00466,decoy
DEC_00467,decoy
DEC_00468,decoy
DEC_00469,decoy
DEC_00470,decoy
DEC_00471,decoy
DEC_00472,decoy
DEC_00473,decoy
DEC_00474,decoy
DEC_00475,decoy
DEC_00476,decoy
DEC_00477,decoy
DEC_00478,decoy
DEC_00479,decoy
DEC_00480,decoy
DEC_00481,decoy
DEC_00482,decoy
DEC_00483,decoy
DEC_00484,decoy
DEC_00485,decoy
DEC_00486,decoy
DEC_00487,decoy
DEC_00488,decoy
DEC_00489,decoy
DEC_00490,decoy
DEC_00491,decoy
DEC_00492,decoy
DEC_00493,decoy
DEC_00494,decoy
DEC_00495,decoy
DEC_00496,decoy
DEC_00497,decoy
DEC_00498,decoy
DEC_00499,decoy
DEC_00500,decoy
DEC_00501,decoy
DEC_00502,decoy
DEC_00503,decoy
DEC_00504,decoy
DEC_00505,decoy
DEC_00506,decoy
DEC_00507,decoy
DEC_00508,decoy
DEC_00509,decoy
DEC_00510,decoy
DEC_00511,decoy
DEC_00512,decoy
DEC_00513,decoy
DEC_00514,decoy
DEC_00515,decoy
DEC_00516,decoy
DEC_00517,decoy
DEC_00518,decoy
DEC_00519,decoy
DEC_00520,decoy
DEC_00521,decoy
DEC_00522,decoy
DEC_00523,decoy
DEC_00524,decoy
DEC_00525,decoy
DEC_00526,decoy
DEC_00527,decoy
DEC_00528,decoy
DEC_00529,decoy
DEC_00530,decoy
DEC_00531,decoy
DEC_00532,decoy
DEC_00533,decoy
DEC_00534,decoy
DEC_00535,decoy
DEC_00536,decoy
DEC_00537,decoy
DEC_00538,decoy
DEC_00539,decoy
DEC_00540,decoy
DEC_00541,decoy
DEC_00542,decoy
DEC_00543,decoy
DEC_00544,decoy
DEC_00545,decoy
DEC_00546,decoy
DEC_00547,decoy
DEC_00548,decoy
DEC_00549,decoy
DEC_00550,decoy
DEC_00551,decoy
DEC_00552,decoy
DEC_00553,decoy
DEC_00554,decoy
DEC_00555,decoy
DEC_00556,decoy
DEC_00557,decoy
DEC_00558,decoy
DEC_00559,decoy
DEC_00560,decoy
DEC_00561,decoy
DEC_00562,decoy
DEC_00563,decoy
DEC_00564,decoy
DEC_00565,decoy
DEC_00566,decoy
DEC_00567,decoy
DEC_00568,decoy
DEC_00569,decoy
DEC_00570,decoy
DEC_00571,decoy
DEC_00572,decoy
DEC_00573,decoy
DEC_00574,decoy
DEC_00575,decoy
DEC_00576,decoy
DEC_00577,decoy
DEC_00578,decoy
DEC_00579,decoy
DEC_00580,decoy
DEC_00581,decoy
DEC_00582,decoy
DEC_00583,decoy
DEC_00584,decoy
DEC_00585,decoy
DEC_00586,decoy
DEC_00587,decoy
DEC_00588,decoy
DEC_00589,decoy
DEC_00590,decoy
DEC_00591,decoy
DEC_00592,decoy
DEC_00593,decoy
DEC_00594,decoy
DEC_00595,decoy
DEC_00596,decoy
DEC_00597,decoy
DEC_00598,decoy
DEC_00599,decoy
DEC_00600,decoy
DEC_00601,decoy
DEC_00602,decoy
DEC_00603,decoy
DEC_00604,decoy
DEC_00605,decoy
DEC_00606,decoy
DEC_00607,decoy
DEC_00608,decoy
DEC_00609,decoy
DEC_00610,decoy
DEC_00611,decoy
DEC_00612,decoy
DEC_00613,decoy
DEC_00614,decoy
DEC_00615,decoy
DEC_00616,decoy
DEC_00617,decoy
DEC_00618,decoy
DEC_00619,decoy
DEC_00620,decoy
DEC_00621,decoy
DEC_00622,decoy
DEC_00623,decoy
DEC_00624,decoy
DEC_00625,decoy
DEC_00626,decoy
DEC_00627,decoy
DEC_00628,decoy
DEC_00629,decoy
DEC_00630,decoy
DEC_00631,decoy
DEC_00632,decoy
DEC_00633,decoy
DEC_00634,decoy
DEC_00635,decoy
DEC_00636,decoy
DEC_00637,decoy
DEC_00638,decoy
DEC_00639,decoy
DEC_00640,decoy
DEC_00641,decoy
DEC_00642,decoy
DEC_00643,decoy
DEC_00644,decoy
DEC_00645,decoy
DEC_00646,decoy
DEC_00647,decoy
DEC_00648,decoy
DEC_00649,decoy
DEC_00650,decoy
DEC_00651,decoy
DEC_00652,decoy
DEC_00653,decoy
DEC_00654,decoy
DEC_00655,decoy
DEC_00656,decoy
DEC_00657,decoy
DEC_00658,decoy
DEC_00659,decoy
DEC_00660,decoy
DEC_00661,decoy
DEC_00662,decoy
DEC_00663,decoy
DEC_00664,decoy
DEC_00665,decoy
DEC_00666,decoy
DEC_00667,decoy
DEC_00668,decoy
DEC_00669,decoy
DEC_00670,decoy
DEC_00671,decoy
DEC_00672,decoy
DEC_00673,decoy
DEC_00674,decoy
DEC_00675,decoy
DEC_00676,decoy
DEC_00677,decoy
DEC_00678,decoy
DEC_00679,decoy
DEC_00680,decoy
DEC_00681,decoy
DEC_00682,decoy
DEC_00683,decoy
DEC_00684,decoy
DEC_00685,decoy
DEC_00686,decoy
DEC_00687,decoy
DEC_00688,decoy
DEC_00689,decoy
DEC_00690,decoy
DEC_00691,decoy
DEC_00692,decoy
DEC_00693,decoy
DEC_00694,decoy
DEC_00695,decoy
DEC_00696,decoy
DEC_00697,decoy
DEC_00698,decoy
DEC_00699,decoy
DEC_00700,decoy
DEC_00701,decoy
DEC_00702,decoy
DEC_00703,decoy
DEC_00704,decoy
DEC_00705,decoy
DEC_00706,decoy
DEC_00707,decoy
DEC_00708,decoy
DEC_00709,decoy
DEC_00710,decoy
DEC_00711,decoy
DEC_00712,decoy
DEC_00713,decoy
DEC_00714,decoy
DEC_00715,decoy
DEC_00716,decoy
DEC_00717,decoy
DEC_00718,decoy
DEC_00719,decoy
DEC_00720,decoy
DEC_00721,decoy
DEC_00722,decoy
DEC_00723,decoy
DEC_00724,decoy
DEC_00725,decoy
DEC_00726,decoy
DEC_00727,decoy
DEC_00728,decoy
DEC_00729,decoy
DEC_00730,decoy
DEC_00731,decoy
DEC_00732,decoy
DEC_00733,decoy
DEC_00734,decoy
DEC_00735,decoy
DEC_00736,decoy
DEC_00737,decoy
DEC_00738,decoy
DEC_00739,decoy
DEC_00740,decoy
DEC_00741,decoy
DEC_00742,decoy
DEC_00743,decoy
DEC_00744,decoy
DEC_00745,decoy
DEC_00746,decoy
DEC_00747,decoy
DEC_00748,decoy
DEC_00749,decoy
DEC_00750,decoy
DEC_00751,decoy
DEC_00752,decoy
DEC_00753,decoy
DEC_00754,decoy
DEC_00755,decoy
DEC_00756,decoy
DEC_00757,decoy
DEC_00758,decoy
DEC_00759,decoy
DEC_00760,decoy
DEC_00761,decoy
DEC_00762,decoy
DEC_00763,decoy
DEC_00764,decoy
DEC_00765,decoy
DEC_00766,decoy
DEC_00767,decoy
DEC_00768,decoy
DEC_00769,decoy
DEC_00770,decoy
DEC_00771,decoy
DEC_00772,decoy
DEC_00773,decoy
DEC_00774,decoy
DEC_00775,decoy
DEC_00776,decoy
DEC_00777,decoy
DEC_00778,decoy
DEC_00779,decoy
DEC_00780,decoy
DEC_00781,decoy
DEC_00782,decoy
DEC_00783,decoy
DEC_00784,decoy
DEC_00785,decoy
DEC_00786,decoy
DEC_00787,decoy
DEC_00788,decoy
DEC_00789,decoy
DEC_00790,decoy
DEC_00791,decoy
DEC_00792,decoy
DEC_00793,decoy
DEC_00794,decoy
DEC_00795,decoy
DEC_00796,decoy
DEC_00797,decoy
DEC_00798,decoy
DEC_00799,decoy
DEC_00800,decoy
DEC_00801,decoy
DEC_00802,decoy
DEC_00803,decoy
DEC_00804,decoy
DEC_00805,decoy
DEC_00806,decoy
DEC_00807,decoy
DEC_00808,decoy
DEC_00809,decoy
DEC_00810,decoy
DEC_00811,decoy
DEC_00812,decoy
DEC_00813,decoy
DEC_00814,decoy
DEC_00815,decoy
DEC_00816,decoy
DEC_00817,decoy
DEC_00818,decoy
DEC_00819,decoy
DEC_00820,decoy
DEC_00821,decoy
DEC_00822,decoy
DEC_00823,decoy
DEC_00824,decoy
DEC_00825,decoy
DEC_00826,decoy
DEC_00827,decoy
DEC_00828,decoy
DEC_00829,decoy
DEC_00830,decoy
DEC_00831,decoy
DEC_00832,decoy
DEC_00833,decoy
DEC_00834,decoy
DEC_00835,decoy
DEC_00836,decoy
DEC_00837,decoy
DEC_00838,decoy
DEC_00839,decoy
DEC_00840,decoy
DEC_00841,decoy
DEC_00842,decoy
DEC_00843,decoy
DEC_00844,decoy
DEC_00845,decoy
DEC_00846,decoy
DEC_00847,decoy
DEC_00848,decoy
DEC_00849,decoy
DEC_00850,decoy
DEC_00851,decoy
DEC_00852,decoy
DEC_00853,decoy
DEC_00854,decoy
DEC_00855,decoy
DEC_00856,decoy
DEC_00857,decoy
DEC_00858,decoy
DEC_00859,decoy
DEC_00860,decoy
DEC_00861,decoy
DEC_00862,decoy
DEC_00863,decoy
DEC_00864,decoy
DEC_00865,decoy
DEC_00866,decoy
DEC_00867,decoy
DEC_00868,decoy
DEC_00869,decoy
DEC_00870,decoy
DEC_00871,decoy
DEC_00872,decoy
DEC_00873,decoy
DEC_00874,decoy
DEC_00875,decoy
DEC_00876,decoy
DEC_00877,decoy
DEC_00878,decoy
DEC_00879,decoy
DEC_00880,decoy
DEC_00881,decoy
DEC_00882,decoy
DEC_00883,decoy
DEC_00884,decoy
DEC_00885,decoy
DEC_00886,decoy
DEC_00887,decoy
DEC_00888,decoy
DEC_00889,decoy
DEC_00890,decoy
DEC_00891,decoy
DEC_00892,decoy
DEC_00893,decoy
DEC_00894,decoy
DEC_00895,decoy
DEC_00896,decoy
DEC_00897,decoy
DEC_00898,decoy
DEC_00899,decoy
DEC_00900,decoy
DEC_00901,decoy
DEC_00902,decoy
DEC_00903,decoy
DEC_00904,decoy
DEC_00905,decoy
DEC_00906,decoy
DEC_00907,decoy
DEC_00908,decoy
DEC_00909,decoy
DEC_00910,decoy
DEC_00911,decoy
DEC_00912,decoy
DEC_00913,decoy
DEC_00914,decoy
DEC_00915,decoy
DEC_00916,decoy
DEC_00917,decoy
DEC_00918,decoy
DEC_00919,decoy
DEC_00920,decoy
DEC_00921,decoy
DEC_00922,decoy
DEC_00923,decoy
DEC_00924,decoy
DEC_00925,decoy
DEC_00926,decoy
DEC_00927,decoy
DEC_00928,decoy
DEC_00929,decoy
DEC_00930,decoy
DEC_00931,decoy
DEC_00932,decoy
DEC_00933,decoy
DEC_00934,decoy
DEC_00935,decoy
DEC_00936,decoy
DEC_00937,decoy
DEC_00938,decoy
DEC_00939,decoy
DEC_00940,decoy
DEC_00941,decoy
DEC_00942,decoy
DEC_00943,decoy
DEC_00944,decoy
DEC_00945,decoy
DEC_00946,decoy
DEC_00947,decoy
DEC_00948,decoy
DEC_00949,decoy
DEC_00950,decoy
DEC_00951,decoy
DEC_00952,decoy
DEC_00953,decoy
DEC_00954,decoy
DEC_00955,decoy
DEC_00956,decoy
DEC_00957,decoy
DEC_00958,decoy
DEC_00959,decoy
DEC_00960,decoy
DEC_00961,decoy
DEC_00962,decoy
DEC_00963,decoy
DEC_00964,decoy
DEC_00965,decoy
DEC_00966,decoy
DEC_00967,decoy
DEC_00968,decoy
DEC_00969,decoy
DEC_00970,decoy
DEC_00971,decoy
DEC_00972,decoy
DEC_00973,decoy
DEC_00974,decoy
DEC_00975,decoy
DEC_00976,decoy
DEC_00977,decoy
DEC_00978,decoy
DEC_00979,decoy
DEC_00980,decoy
DEC_00981,decoy
DEC_00982,decoy
DEC_00983,decoy
DEC_00984,decoy
DEC_00985,decoy
DEC_00986,decoy
DEC_00987,decoy
DEC_00988,decoy
DEC_00989,decoy
DEC_00990,decoy
DEC_00991,decoy
DEC_00992,decoy
DEC_00993,decoy
DEC_00994,decoy
DEC_00995,decoy
DEC_00996,decoy
DEC_00997,decoy
DEC_00998,decoy
DEC_00999,decoy
DEC_01000,decoy
DEC_01001,decoy
DEC_01002,decoy
DEC_01003,decoy
DEC_01004,decoy
DEC_01005,decoy
DEC_01006,decoy
DEC_01007,decoy
DEC_01008,decoy
DEC_01009,decoy
DEC_01010,decoy
DEC_01011,decoy
DEC_01012,decoy
DEC_01013,decoy
DEC_01014,decoy
DEC_01015,decoy
DEC_01016,decoy
DEC_01017,decoy
DEC_01018,decoy
DEC_01019,decoy
DEC_01020,decoy
DEC_01021,decoy
DEC_01022,decoy
DEC_01023,decoy
DEC_01024,decoy
DEC_01025,decoy
DEC_01026,decoy
DEC_01027,decoy
DEC_01028,decoy
DEC_01029,decoy
DEC_01030,decoy
DEC_01031,decoy
DEC_01032,decoy
DEC_01033,decoy
DEC_01034,decoy
DEC_01035,decoy
DEC_01036,decoy
DEC_01037,decoy
DEC_01038,decoy
DEC_01039,decoy
DEC_01040,decoy
DEC_01041,decoy
DEC_01042,decoy
DEC_01043,decoy
DEC_01044,decoy
DEC_01045,decoy
DEC_01046,decoy
DEC_01047,decoy
DEC_01048,decoy
DEC_01049,decoy
DEC_01050,decoy
DEC_01051,decoy
DEC_01052,decoy
DEC_01053,decoy
DEC_01054,decoy
DEC_01055,decoy
DEC_01056,decoy
DEC_01057,decoy
DEC_01058,decoy
DEC_01059,decoy
DEC_01060,decoy
DEC_01061,decoy
DEC_01062,decoy
DEC_01063,decoy
DEC_01064,decoy
DEC_01065,decoy
DEC_01066,decoy
DEC_01067,decoy
DEC_01068,decoy
DEC_01069,decoy
DEC_01070,decoy
DEC_01071,decoy
DEC_01072,decoy
DEC_01073,decoy
DEC_01074,decoy
DEC_01075,decoy
DEC_01076,decoy
DEC_01077,decoy
DEC_01078,decoy
DEC_01079,decoy
DEC_01080,decoy
DEC_01081,decoy
DEC_01082,decoy
DEC_01083,decoy
DEC_01084,decoy
DEC_01085,decoy
DEC_01086,decoy
DEC_01087,decoy
DEC_01088,decoy
DEC_01089,decoy
DEC_01090,decoy
DEC_01091,decoy
DEC_01092,decoy
DEC_01093,decoy
DEC_01094,decoy
DEC_01095,decoy
DEC_01096,decoy
DEC_01097,decoy
DEC_01098,decoy
DEC_01099,decoy
DEC_01100,decoy
DEC_01101,decoy
DEC_01102,decoy
DEC_01103,decoy
DEC_01104,decoy
DEC_01105,decoy
DEC_01106,decoy
DEC_01107,decoy
DEC_01108,decoy
DEC_01109,decoy
DEC_01110,decoy
DEC_01111,decoy
DEC_01112,decoy
DEC_01113,decoy
DEC_01114,decoy
DEC_01115,decoy
DEC_01116,decoy
DEC_01117,decoy
DEC_01118,decoy
DEC_01119,decoy
DEC_01120,decoy
DEC_01121,decoy
DEC_01122,decoy
DEC_01123,decoy
DEC_01124,decoy
DEC_01125,decoy
DEC_01126,decoy
DEC_01127,decoy
DEC_01128,decoy
DEC_01129,decoy
DEC_01130,decoy
DEC_01131,decoy
DEC_01132,decoy
DEC_01133,decoy
DEC_01134,decoy
DEC_01135,decoy
DEC_01136,decoy
DEC_01137,decoy
DEC_01138,decoy
DEC_01139,decoy
DEC_01140,decoy
DEC_01141,decoy
DEC_01142,decoy
DEC_01143,decoy
DEC_01144,decoy
DEC_01145,decoy
DEC_01146,decoy
DEC_01147,decoy
DEC_01148,decoy
DEC_01149,decoy
DEC_01150,decoy
DEC_01151,decoy
DEC_01152,decoy
DEC_01153,decoy
DEC_01154,decoy
DEC_01155,decoy
DEC_01156,decoy
DEC_01157,decoy
DEC_01158,decoy
DEC_01159,decoy
DEC_01160,decoy
DEC_01161,decoy
DEC_01162,decoy
DEC_01163,decoy
DEC_01164,decoy
DEC_01165,decoy
DEC_01166,decoy
DEC_01167,decoy
DEC_01168,decoy
DEC_01169,decoy
DEC_01170,decoy
DEC_01171,decoy
DEC_01172,decoy
DEC_01173,decoy
DEC_01174,decoy
DEC_01175,decoy
DEC_01176,decoy
DEC_01177,decoy
DEC_01178,decoy
DEC_01179,decoy
DEC_01180,decoy
DEC_01181,decoy
DEC_01182,decoy
DEC_01183,decoy
DEC_01184,decoy
DEC_01185,decoy
DEC_01186,decoy
DEC_01187,decoy
DEC_01188,decoy
DEC_01189,decoy
DEC_01190,decoy
DEC_01191,decoy
DEC_01192,decoy
DEC_01193,decoy
DEC_01194,decoy
DEC_01195,decoy
DEC_01196,decoy
DEC_01197,decoy
DEC_01198,decoy
DEC_01199,decoy
DEC_01200,decoy
DEC_01201,decoy
DEC_01202,decoy
DEC_01203,decoy
DEC_01204,decoy
DEC_01205,decoy
DEC_01206,decoy
DEC_01207,decoy
DEC_01208,decoy
DEC_01209,decoy
DEC_01210,decoy
DEC_01211,decoy
DEC_01212,decoy
DEC_01213,decoy
DEC_01214,decoy
DEC_01215,decoy
DEC_01216,decoy
DEC_01217,decoy
DEC_01218,decoy
DEC_01219,decoy
DEC_01220,decoy
DEC_01221,decoy
DEC_01222,decoy
DEC_01223,decoy
DEC_01224,decoy
DEC_01225,decoy
DEC_01226,decoy
DEC_01227,decoy
DEC_01228,decoy
DEC_01229,decoy
DEC_01230,decoy
DEC_01231,decoy
DEC_01232,decoy
DEC_01233,decoy
DEC_01234,decoy
DEC_01235,decoy
DEC_01236,decoy
DEC_01237,decoy
DEC_01238,decoy
DEC_01239,decoy
DEC_01240,decoy
DEC_01241,decoy
DEC_01242,decoy
DEC_01243,decoy
DEC_01244,decoy
DEC_01245,decoy
DEC_01246,decoy
DEC_01247,decoy
DEC_01248,decoy
DEC_01249,decoy
DEC_01250,decoy
DEC_01251,decoy
DEC_01252,decoy
DEC_01253,decoy
DEC_01254,decoy
DEC_01255,decoy
DEC_01256,decoy
DEC_01257,decoy
DEC_01258,decoy
DEC_01259,decoy
DEC_01260,decoy
DEC_01261,decoy
DEC_01262,decoy
DEC_01263,decoy
DEC_01264,decoy
DEC_01265,decoy
DEC_01266,decoy
DEC_01267,decoy
DEC_01268,decoy
DEC_01269,decoy
DEC_01270,decoy
DEC_01271,decoy
DEC_01272,decoy
DEC_01273,decoy
DEC_01274,decoy
DEC_01275,decoy
DEC_01276,decoy
DEC_01277,decoy
DEC_01278,decoy
DEC_01279,decoy
DEC_01280,decoy
DEC_01281,decoy
DEC_01282,decoy
DEC_01283,decoy
DEC_01284,decoy
DEC_01285,decoy
DEC_01286,decoy
DEC_01287,decoy
DEC_01288,decoy
DEC_01289,decoy
DEC_01290,decoy
DEC_01291,decoy
DEC_01292,decoy
DEC_01293,decoy
DEC_01294,decoy
DEC_01295,decoy
DEC_01296,decoy
DEC_01297,decoy
DEC_01298,decoy
DEC_01299,decoy
DEC_01300,decoy
DEC_01301,decoy
DEC_01302,decoy
DEC_01303,decoy
DEC_01304,decoy
DEC_01305,decoy
DEC_01306,decoy
DEC_01307,decoy
DEC_01308,decoy
DEC_01309,decoy
DEC_01310,decoy
DEC_01311,decoy
DEC_01312,decoy
DEC_01313,decoy
DEC_01314,decoy
DEC_01315,decoy
DEC_01316,decoy
DEC_01317,decoy
DEC_01318,decoy
DEC_01319,decoy
DEC_01320,decoy
DEC_01321,decoy
DEC_01322,decoy
DEC_01323,decoy
DEC_01324,decoy
DEC_01325,decoy
DEC_01326,decoy
DEC_01327,decoy
DEC_01328,decoy
DEC_01329,decoy
DEC_01330,decoy
DEC_01331,decoy
DEC_01332,decoy
DEC_01333,decoy
DEC_01334,decoy
DEC_01335,decoy
DEC_01336,decoy
DEC_01337,decoy
DEC_01338,decoy
DEC_01339,decoy
DEC_01340,decoy
DEC_01341,decoy
DEC_01342,decoy
DEC_01343,decoy
DEC_01344,decoy
DEC_01345,decoy
DEC_01346,decoy
DEC_01347,decoy
DEC_01348,decoy
DEC_01349,decoy
DEC_01350,decoy
DEC_01351,decoy
DEC_01352,decoy
DEC_01353,decoy
DEC_01354,decoy
DEC_01355,decoy
DEC_01356,decoy
DEC_01357,decoy
DEC_01358,decoy
DEC_01359,decoy
DEC_01360,decoy
DEC_01361,decoy
DEC_01362,decoy
DEC_01363,decoy
DEC_01364,decoy
DEC_01365,decoy
DEC_01366,decoy
DEC_01367,decoy
DEC_01368,decoy
DEC_01369,decoy
DEC_01370,decoy
DEC_01371,decoy
DEC_01372,decoy
DEC_01373,decoy
DEC_01374,decoy
DEC_01375,decoy
DEC_01376,decoy
DEC_01377,decoy
DEC_01378,decoy
DEC_01379,decoy
DEC_01380,decoy
DEC_01381,decoy
DEC_01382,decoy
DEC_01383,decoy
DEC_01384,decoy
DEC_01385,decoy
DEC_01386,decoy
DEC_01387,decoy
DEC_01388,decoy
DEC_01389,decoy
DEC_01390,decoy
DEC_01391,decoy
DEC_01392,decoy
DEC_01393,decoy
DEC_01394,decoy
DEC_01395,decoy
DEC_01396,decoy
DEC_01397,decoy
DEC_01398,decoy
DEC_01399,decoy
DEC_01400,decoy
DEC_01401,decoy
DEC_01402,decoy
DEC_01403,decoy
DEC_01404,decoy
DEC_01405,decoy
DEC_01406,decoy
DEC_01407,decoy
DEC_01408,decoy
DEC_01409,decoy
DEC_01410,decoy
DEC_01411,decoy
DEC_01412,decoy
DEC_01413,decoy
DEC_01414,decoy
DEC_01415,decoy
DEC_01416,decoy
DEC_01417,decoy
DEC_01418,decoy
DEC_01419,decoy
DEC_01420,decoy
DEC_01421,decoy
DEC_01422,decoy
DEC_01423,decoy
DEC_01424,decoy
DEC_01425,decoy
DEC_01426,decoy
DEC_01427,decoy
DEC_01428,decoy
DEC_01429,decoy
DEC_01430,decoy
DEC_01431,decoy
DEC_01432,decoy
DEC_01433,decoy
DEC_01434,decoy
DEC_01435,decoy
DEC_01436,decoy
DEC_01437,decoy
DEC_01438,decoy
DEC_01439,decoy
DEC_01440,decoy
DEC_01441,decoy
DEC_01442,decoy
DEC_01443,decoy
DEC_01444,decoy
DEC_01445,decoy
DEC_01446,decoy
DEC_01447,decoy
DEC_01448,decoy
DEC_01449,decoy
DEC_01450,decoy
DEC_01451,decoy
DEC_01452,decoy
DEC_01453,decoy
DEC_01454,decoy
DEC_01455,decoy
DEC_01456,decoy
DEC_01457,decoy
DEC_01458,decoy
DEC_01459,decoy
DEC_01460,decoy
DEC_01461,decoy
DEC_01462,decoy
DEC_01463,decoy
DEC_01464,decoy
DEC_01465,decoy
DEC_01466,decoy
DEC_01467,decoy
DEC_01468,decoy
DEC_01469,decoy
DEC_01470,decoy
DEC_01471,decoy
DEC_01472,decoy
DEC_01473,decoy
DEC_01474,decoy
DEC_01475,decoy
DEC_01476,decoy
DEC_01477,decoy
DEC_01478,decoy
DEC_01479,decoy
DEC_01480,decoy
DEC_01481,decoy
DEC_01482,decoy
DEC_01483,decoy
DEC_01484,decoy
DEC_01485,decoy
DEC_01486,decoy
DEC_01487,decoy
DEC_01488,decoy
DEC_01489,decoy
DEC_01490,decoy
DEC_01491,decoy
DEC_01492,decoy
DEC_01493,decoy
DEC_01494,decoy
DEC_01495,decoy
DEC_01496,decoy
DEC_01497,decoy
DEC_01498,decoy
DEC_01499,decoy
DEC_01500,decoy
DEC_01501,decoy
DEC_01502,decoy
DEC_01503,decoy
DEC_01504,decoy
DEC_01505,decoy
DEC_01506,decoy
DEC_01507,decoy
DEC_01508,decoy
DEC_01509,decoy
DEC_01510,decoy
DEC_01511,decoy
DEC_01512,decoy
DEC_01513,decoy
DEC_01514,decoy
DEC_01515,decoy
DEC_01516,decoy
DEC_01517,decoy
DEC_01518,decoy
DEC_01519,decoy
DEC_01520,decoy
DEC_01521,decoy
DEC_01522,decoy
DEC_01523,decoy
DEC_01524,decoy
DEC_01525,decoy
DEC_01526,decoy
DEC_01527,decoy
DEC_01528,decoy
DEC_01529,decoy
DEC_01530,decoy
DEC_01531,decoy
DEC_01532,decoy
DEC_01533,decoy
DEC_01534,decoy
DEC_01535,decoy
DEC_01536,decoy
DEC_01537,decoy
DEC_01538,decoy
DEC_01539,decoy
DEC_01540,decoy
DEC_01541,decoy
DEC_01542,decoy
DEC_01543,decoy
DEC_01544,decoy
DEC_01545,decoy
DEC_01546,decoy
DEC_01547,decoy
DEC_01548,decoy
DEC_01549,decoy
DEC_01550,decoy
DEC_01551,decoy
DEC_01552,decoy
DEC_01553,decoy
DEC_01554,decoy
DEC_01555,decoy
DEC_01556,decoy
DEC_01557,decoy
DEC_01558,decoy
DEC_01559,decoy
DEC_01560,decoy
DEC_01561,decoy
DEC_01562,decoy
DEC_01563,decoy
DEC_01564,decoy
DEC_01565,decoy
DEC_01566,decoy
DEC_01567,decoy
DEC_01568,decoy
DEC_01569,decoy
DEC_01570,decoy
DEC_01571,decoy
DEC_01572,decoy
DEC_01573,decoy
DEC_01574,decoy
DEC_01575,decoy
DEC_01576,decoy
DEC_01577,decoy
DEC_01578,decoy
DEC_01579,decoy
DEC_01580,decoy
DEC_01581,decoy
DEC_01582,decoy
DEC_01583,decoy
DEC_01584,decoy
DEC_01585,decoy
DEC_01586,decoy
DEC_01587,decoy
DEC_01588,decoy
DEC_01589,decoy
DEC_01590,decoy
DEC_01591,decoy
DEC_01592,decoy
DEC_01593,decoy
DEC_01594,decoy
DEC_01595,decoy
DEC_01596,decoy
DEC_01597,decoy
DEC_01598,decoy
DEC_01599,decoy
DEC_01600,decoy
DEC_01601,decoy
DEC_01602,decoy
DEC_01603,decoy
DEC_01604,decoy
DEC_01605,decoy
DEC_01606,decoy
DEC_01607,decoy
DEC_01608,decoy
DEC_01609,decoy
DEC_01610,decoy
DEC_01611,decoy
DEC_01612,decoy
DEC_01613,decoy
DEC_01614,decoy
DEC_01615,decoy
DEC_01616,decoy
DEC_01617,decoy
DEC_01618,decoy
DEC_01619,decoy
DEC_01620,decoy
DEC_01621,decoy
DEC_01622,decoy
DEC_01623,decoy
DEC_01624,decoy
DEC_01625,decoy
DEC_01626,decoy
DEC_01627,decoy
DEC_01628,decoy
DEC_01629,decoy
DEC_01630,decoy
DEC_01631,decoy
DEC_01632,decoy
DEC_01633,decoy
DEC_01634,decoy
DEC_01635,decoy
DEC_01636,decoy
DEC_01637,decoy
DEC_01638,decoy
DEC_01639,decoy
DEC_01640,decoy
DEC_01641,decoy
DEC_01642,decoy
DEC_01643,decoy
DEC_01644,decoy
DEC_01645,decoy
DEC_01646,decoy
